ID,Column Name,Justification
5283,Country/Region,Typo or outlier
5300,Country/Region,Typo or outlier
5336,Country/Region,Typo or outlier
5390,Country/Region,Typo or outlier
5500,Country/Region,Typo or outlier
5542,Country/Region,Typo or outlier
5549,Country/Region,Typo or outlier
5561,Country/Region,Typo or outlier
5589,Country/Region,Typo or outlier
5641,Country/Region,Typo or outlier
5693,Country/Region,Typo or outlier
5940,Country/Region,Typo or outlier
5947,Country/Region,Typo or outlier
5968,Country/Region,Typo or outlier
6019,Country/Region,Typo or outlier
6055,Country/Region,Typo or outlier
6110,Country/Region,Typo or outlier
6148,Country/Region,Typo or outlier
6178,Country/Region,Typo or outlier
6179,Country/Region,Typo or outlier
6281,Country/Region,Typo or outlier
6365,Country/Region,Typo or outlier
6440,Country/Region,Typo or outlier
6544,Country/Region,Typo or outlier
6577,Country/Region,Typo or outlier
6632,Country/Region,Typo or outlier
6641,Country/Region,Typo or outlier
6716,Country/Region,Typo or outlier
6739,Country/Region,Typo or outlier
6866,Country/Region,Typo or outlier
7039,Country/Region,Typo or outlier
7158,Country/Region,Typo or outlier
7160,Country/Region,Typo or outlier
7193,Country/Region,Typo or outlier
7201,Country/Region,Typo or outlier
7274,Country/Region,Typo or outlier
7295,Country/Region,Typo or outlier
7296,Country/Region,Typo or outlier
7303,Country/Region,Typo or outlier
7313,Country/Region,Typo or outlier
7338,Country/Region,Typo or outlier
7401,Country/Region,Typo or outlier
7437,Country/Region,Typo or outlier
7512,Country/Region,Typo or outlier
7519,Country/Region,Typo or outlier
7532,Country/Region,Typo or outlier
7583,Country/Region,Typo or outlier
7613,Country/Region,Typo or outlier
7700,Country/Region,Typo or outlier
7764,Country/Region,Typo or outlier
7772,Country/Region,Typo or outlier
7803,Country/Region,Typo or outlier
7868,Country/Region,Typo or outlier
7892,Country/Region,Typo or outlier
7900,Country/Region,Typo or outlier
7972,Country/Region,Typo or outlier
8022,Country/Region,Typo or outlier
8072,Country/Region,Typo or outlier
8080,Country/Region,Typo or outlier
8143,Country/Region,Typo or outlier
8158,Country/Region,Typo or outlier
8182,Country/Region,Typo or outlier
8249,Country/Region,Typo or outlier
8287,Country/Region,Typo or outlier
8363,Country/Region,Typo or outlier
8365,Country/Region,Typo or outlier
8456,Country/Region,Typo or outlier
8466,Country/Region,Typo or outlier
8482,Country/Region,Typo or outlier
8589,Country/Region,Typo or outlier
8613,Country/Region,Typo or outlier
8626,Country/Region,Typo or outlier
8657,Country/Region,Typo or outlier
8675,Country/Region,Typo or outlier
8704,Country/Region,Typo or outlier
8705,Country/Region,Typo or outlier
8719,Country/Region,Typo or outlier
8784,Country/Region,Typo or outlier
8823,Country/Region,Typo or outlier
8852,Country/Region,Typo or outlier
8858,Country/Region,Typo or outlier
8864,Country/Region,Typo or outlier
8895,Country/Region,Typo or outlier
8996,Country/Region,Typo or outlier
9080,Country/Region,Typo or outlier
9143,Country/Region,Typo or outlier
9211,Country/Region,Typo or outlier
9215,Country/Region,Typo or outlier
9218,Country/Region,Typo or outlier
9253,Country/Region,Typo or outlier
9329,Country/Region,Typo or outlier
9345,Country/Region,Typo or outlier
9358,Country/Region,Typo or outlier
9407,Country/Region,Typo or outlier
9417,Country/Region,Typo or outlier
9574,Country/Region,Typo or outlier
9576,Country/Region,Typo or outlier
9661,Country/Region,Typo or outlier
9705,Country/Region,Typo or outlier
9775,Country/Region,Typo or outlier
9855,Country/Region,Typo or outlier
9942,Country/Region,Typo or outlier
9958,Country/Region,Typo or outlier
9971,Country/Region,Typo or outlier
9990,Country/Region,Typo or outlier
10003,Country/Region,Typo or outlier
10014,Country/Region,Typo or outlier
10022,Country/Region,Typo or outlier
10047,Country/Region,Typo or outlier
10081,Country/Region,Typo or outlier
10196,Country/Region,Typo or outlier
10234,Country/Region,Typo or outlier
10380,Country/Region,Typo or outlier
10467,Country/Region,Typo or outlier
10557,Country/Region,Typo or outlier
10577,Country/Region,Typo or outlier
10615,Country/Region,Typo or outlier
10650,Country/Region,Typo or outlier
10677,Country/Region,Typo or outlier
10689,Country/Region,Typo or outlier
10716,Country/Region,Typo or outlier
10738,Country/Region,Typo or outlier
10743,Country/Region,Typo or outlier
10746,Country/Region,Typo or outlier
10807,Country/Region,Typo or outlier
10845,Country/Region,Typo or outlier
11011,Country/Region,Typo or outlier
11063,Country/Region,Typo or outlier
11064,Country/Region,Typo or outlier
11401,Country/Region,Typo or outlier
11435,Country/Region,Typo or outlier
11584,Country/Region,Typo or outlier
11607,Country/Region,Typo or outlier
11616,Country/Region,Typo or outlier
11650,Country/Region,Typo or outlier
11658,Country/Region,Typo or outlier
11661,Country/Region,Typo or outlier
11750,Country/Region,Typo or outlier
11753,Country/Region,Typo or outlier
11759,Country/Region,Typo or outlier
11788,Country/Region,Typo or outlier
11810,Country/Region,Typo or outlier
11856,Country/Region,Typo or outlier
11882,Country/Region,Typo or outlier
11887,Country/Region,Typo or outlier
11917,Country/Region,Typo or outlier
11931,Country/Region,Typo or outlier
11987,Country/Region,Typo or outlier
12055,Country/Region,Typo or outlier
12243,Country/Region,Typo or outlier
12365,Country/Region,Typo or outlier
12399,Country/Region,Typo or outlier
12458,Country/Region,Typo or outlier
12491,Country/Region,Typo or outlier
12583,Country/Region,Typo or outlier
12660,Country/Region,Typo or outlier
12724,Country/Region,Typo or outlier
12731,Country/Region,Typo or outlier
12837,Country/Region,Typo or outlier
12878,Country/Region,Typo or outlier
12882,Country/Region,Typo or outlier
13053,Country/Region,Typo or outlier
13087,Country/Region,Typo or outlier
13100,Country/Region,Typo or outlier
13116,Country/Region,Typo or outlier
13227,Country/Region,Typo or outlier
13240,Country/Region,Typo or outlier
13320,Country/Region,Typo or outlier
13345,Country/Region,Typo or outlier
13369,Country/Region,Typo or outlier
13416,Country/Region,Typo or outlier
13461,Country/Region,Typo or outlier
13467,Country/Region,Typo or outlier
13478,Country/Region,Typo or outlier
13513,Country/Region,Typo or outlier
13536,Country/Region,Typo or outlier
13541,Country/Region,Typo or outlier
13558,Country/Region,Typo or outlier
13609,Country/Region,Typo or outlier
13702,Country/Region,Typo or outlier
13786,Country/Region,Typo or outlier
13794,Country/Region,Typo or outlier
13872,Country/Region,Typo or outlier
13948,Country/Region,Typo or outlier
13970,Country/Region,Typo or outlier
13989,Country/Region,Typo or outlier
14013,Country/Region,Typo or outlier
14015,Country/Region,Typo or outlier
14023,Country/Region,Typo or outlier
14157,Country/Region,Typo or outlier
14166,Country/Region,Typo or outlier
14174,Country/Region,Typo or outlier
14237,Country/Region,Typo or outlier
14319,Country/Region,Typo or outlier
14325,Country/Region,Typo or outlier
14328,Country/Region,Typo or outlier
14379,Country/Region,Typo or outlier
14381,Country/Region,Typo or outlier
14429,Country/Region,Typo or outlier
14441,Country/Region,Typo or outlier
14442,Country/Region,Typo or outlier
14530,Country/Region,Typo or outlier
14560,Country/Region,Typo or outlier
14601,Country/Region,Typo or outlier
14667,Country/Region,Typo or outlier
14701,Country/Region,Typo or outlier
14742,Country/Region,Typo or outlier
14767,Country/Region,Typo or outlier
14822,Country/Region,Typo or outlier
14905,Country/Region,Typo or outlier
14935,Country/Region,Typo or outlier
14946,Country/Region,Typo or outlier
14972,Country/Region,Typo or outlier
14975,Country/Region,Typo or outlier
15039,Country/Region,Typo or outlier
15079,Country/Region,Typo or outlier
15093,Country/Region,Typo or outlier
15146,Country/Region,Typo or outlier
15222,Country/Region,Typo or outlier
15234,Country/Region,Typo or outlier
15252,Country/Region,Typo or outlier
15331,Country/Region,Typo or outlier
15362,Country/Region,Typo or outlier
15414,Country/Region,Typo or outlier
15429,Country/Region,Typo or outlier
15496,Country/Region,Typo or outlier
15502,Country/Region,Typo or outlier
15657,Country/Region,Typo or outlier
15871,Country/Region,Typo or outlier
15891,Country/Region,Typo or outlier
15917,Country/Region,Typo or outlier
16035,Country/Region,Typo or outlier
16233,Country/Region,Typo or outlier
16378,Country/Region,Typo or outlier
16385,Country/Region,Typo or outlier
16447,Country/Region,Typo or outlier
16541,Country/Region,Typo or outlier
16544,Country/Region,Typo or outlier
16771,Country/Region,Typo or outlier
16915,Country/Region,Typo or outlier
16937,Country/Region,Typo or outlier
16973,Country/Region,Typo or outlier
17007,Country/Region,Typo or outlier
17177,Country/Region,Typo or outlier
17247,Country/Region,Typo or outlier
17315,Country/Region,Typo or outlier
17463,Country/Region,Typo or outlier
17620,Country/Region,Typo or outlier
17694,Country/Region,Typo or outlier
17695,Country/Region,Typo or outlier
17720,Country/Region,Typo or outlier
17797,Country/Region,Typo or outlier
17892,Country/Region,Typo or outlier
17960,Country/Region,Typo or outlier
18011,Country/Region,Typo or outlier
18047,Country/Region,Typo or outlier
18070,Country/Region,Typo or outlier
18167,Country/Region,Typo or outlier
18365,Country/Region,Typo or outlier
18435,Country/Region,Typo or outlier
18533,Country/Region,Typo or outlier
18608,Country/Region,Typo or outlier
18631,Country/Region,Typo or outlier
18660,Country/Region,Typo or outlier
18669,Country/Region,Typo or outlier
18805,Country/Region,Typo or outlier
18905,Country/Region,Typo or outlier
18931,Country/Region,Typo or outlier
19002,Country/Region,Typo or outlier
19022,Country/Region,Typo or outlier
19040,Country/Region,Typo or outlier
19094,Country/Region,Typo or outlier
19185,Country/Region,Typo or outlier
19186,Country/Region,Typo or outlier
19191,Country/Region,Typo or outlier
19561,Country/Region,Typo or outlier
19641,Country/Region,Typo or outlier
19642,Country/Region,Typo or outlier
19687,Country/Region,Typo or outlier
19713,Country/Region,Typo or outlier
19737,Country/Region,Typo or outlier
19752,Country/Region,Typo or outlier
19765,Country/Region,Typo or outlier
19815,Country/Region,Typo or outlier
19821,Country/Region,Typo or outlier
19855,Country/Region,Typo or outlier
19864,Country/Region,Typo or outlier
19914,Country/Region,Typo or outlier
19917,Country/Region,Typo or outlier
19993,Country/Region,Typo or outlier
20105,Country/Region,Typo or outlier
20138,Country/Region,Typo or outlier
20181,Country/Region,Typo or outlier
20219,Country/Region,Typo or outlier
20332,Country/Region,Typo or outlier
20345,Country/Region,Typo or outlier
20368,Country/Region,Typo or outlier
20388,Country/Region,Typo or outlier
20406,Country/Region,Typo or outlier
20423,Country/Region,Typo or outlier
20693,Country/Region,Typo or outlier
20698,Country/Region,Typo or outlier
20795,Country/Region,Typo or outlier
20923,Country/Region,Typo or outlier
20961,Country/Region,Typo or outlier
21059,Country/Region,Typo or outlier
21082,Country/Region,Typo or outlier
21228,Country/Region,Typo or outlier
21233,Country/Region,Typo or outlier
21244,Country/Region,Typo or outlier
21327,Country/Region,Typo or outlier
21345,Country/Region,Typo or outlier
21358,Country/Region,Typo or outlier
21397,Country/Region,Typo or outlier
21404,Country/Region,Typo or outlier
21510,Country/Region,Typo or outlier
21543,Country/Region,Typo or outlier
21693,Country/Region,Typo or outlier
21779,Country/Region,Typo or outlier
21808,Country/Region,Typo or outlier
22101,Country/Region,Typo or outlier
22103,Country/Region,Typo or outlier
22153,Country/Region,Typo or outlier
22200,Country/Region,Typo or outlier
22204,Country/Region,Typo or outlier
22205,Country/Region,Typo or outlier
22262,Country/Region,Typo or outlier
22284,Country/Region,Typo or outlier
22333,Country/Region,Typo or outlier
22338,Country/Region,Typo or outlier
22444,Country/Region,Typo or outlier
22461,Country/Region,Typo or outlier
22463,Country/Region,Typo or outlier
22471,Country/Region,Typo or outlier
22474,Country/Region,Typo or outlier
22499,Country/Region,Typo or outlier
22525,Country/Region,Typo or outlier
22558,Country/Region,Typo or outlier
22580,Country/Region,Typo or outlier
22616,Country/Region,Typo or outlier
22625,Country/Region,Typo or outlier
22711,Country/Region,Typo or outlier
22717,Country/Region,Typo or outlier
22815,Country/Region,Typo or outlier
22852,Country/Region,Typo or outlier
22885,Country/Region,Typo or outlier
23026,Country/Region,Typo or outlier
23057,Country/Region,Typo or outlier
23084,Country/Region,Typo or outlier
23151,Country/Region,Typo or outlier
23197,Country/Region,Typo or outlier
23198,Country/Region,Typo or outlier
23234,Country/Region,Typo or outlier
23278,Country/Region,Typo or outlier
23330,Country/Region,Typo or outlier
23371,Country/Region,Typo or outlier
23587,Country/Region,Typo or outlier
23656,Country/Region,Typo or outlier
23701,Country/Region,Typo or outlier
23703,Country/Region,Typo or outlier
23754,Country/Region,Typo or outlier
23761,Country/Region,Typo or outlier
23763,Country/Region,Typo or outlier
23767,Country/Region,Typo or outlier
23888,Country/Region,Typo or outlier
23898,Country/Region,Typo or outlier
24040,Country/Region,Typo or outlier
24046,Country/Region,Typo or outlier
24221,Country/Region,Typo or outlier
24335,Country/Region,Typo or outlier
24361,Country/Region,Typo or outlier
24373,Country/Region,Typo or outlier
24457,Country/Region,Typo or outlier
24561,Country/Region,Typo or outlier
24597,Country/Region,Typo or outlier
24810,Country/Region,Typo or outlier
25017,Country/Region,Typo or outlier
25026,Country/Region,Typo or outlier
25062,Country/Region,Typo or outlier
25065,Country/Region,Typo or outlier
25100,Country/Region,Typo or outlier
25115,Country/Region,Typo or outlier
25147,Country/Region,Typo or outlier
25160,Country/Region,Typo or outlier
25170,Country/Region,Typo or outlier
25208,Country/Region,Typo or outlier
25238,Country/Region,Typo or outlier
25270,Country/Region,Typo or outlier
25272,Country/Region,Typo or outlier
25276,Country/Region,Typo or outlier
25294,Country/Region,Typo or outlier
25384,Country/Region,Typo or outlier
25461,Country/Region,Typo or outlier
25553,Country/Region,Typo or outlier
25620,Country/Region,Typo or outlier
25628,Country/Region,Typo or outlier
25705,Country/Region,Typo or outlier
